Id,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,Quality
1443.0,6.3,0.255,0.37,1.1,0.04,37.0,114.0,0.9905,3.0,0.39,10.9,1.0
2796.0,6.6,0.23,0.32,1.5,41.0,8.0,72.0,0.98949,3.22,0.39,12.7,1.0
3245.0,7.0,0.39,0.31,5.3,44.68866359381184,32.0,162.0,0.9965,3.2,0.48,9.4,0.0
451.0,7.6,0.3,0.4,2.2,54.0,29.0,175.0,0.99445,3.19,0.53,9.8,0.0
3261.0,5.2,0.405,0.15,1.45,38.0,10.0,44.0,0.99125,3.52,0.4,11.6,0.0
2534.0,6.2,0.27,0.32,6.3,48.0,47.0,159.0,0.99282,3.21,0.6,11.0,1.0
36.0,7.6,0.2,0.34,1.8,41.0,42.0,148.0,0.99335,3.35,0.66,11.1,1.0
417.0,6.2,0.36,0.22,5.25,38.0,44.0,145.0,0.9918399999999999,3.22,0.4,11.2,1.0
1648.0,5.9,0.22,0.38,1.3,46.0,24.0,90.0,0.9923200000000001,3.2,0.47,10.0,1.0
3194.0,5.7,0.22,0.28,1.3,27.0,26.0,101.0,0.9894799999999999,3.35,0.38,12.5,1.0
1293.0,8.8,0.28,0.45,6.0,22.0,14.0,49.0,0.9934,3.01,0.33,11.1,1.0
1136.0,6.6,0.45,0.43,7.2,64.0,31.0,186.0,0.9954,3.12,0.44,9.4,0.0
3874.0,7.4,0.26,0.31,2.4,43.0,58.0,178.0,0.9941,3.42,0.68,10.6,1.0
1567.0,5.9,0.26,0.27,18.2,48.0,52.0,168.0,0.9993,3.35,0.44,9.4,0.0
2187.0,7.5,0.26,0.3,4.6,27.0,29.0,92.0,0.99085,3.15,0.38,12.0,1.0
957.0,6.9,0.32,0.3,1.8,36.0,28.0,117.0,0.99269,3.24,0.48,11.0,1.0
517.0,7.0,0.12,0.28,6.3,57.0,17.0,103.0,0.9957,3.5,0.44,9.6,0.0
759.0,7.6,0.18,0.46,10.2,55.0,58.0,135.0,0.9968,3.14,0.43,9.9,1.0
2040.0,6.8,0.28,0.39,1.4,36.0,15.0,115.0,0.9918,3.27,0.72,11.7,0.0
3676.0,7.8,0.16,0.41,1.7,26.0,29.0,140.0,0.991,3.02,0.78,12.5,1.0
1615.0,6.2,0.2,0.29,11.8,35.0,21.0,93.0,0.99364,3.18,0.34,11.9,1.0
3227.0,7.2,0.39,0.62,11.0,47.0,66.0,178.0,0.9976,3.16,0.5,8.7,0.0
307.0,7.4,0.29,0.5,1.8,42.0,35.0,127.0,0.9937,3.45,0.5,10.2,1.0
2883.0,5.8,0.31,0.32,4.5,24.0,28.0,94.0,0.98906,3.25,0.52,13.7,1.0
1022.0,6.7,0.24,0.41,2.9,39.0,48.0,122.0,0.9905200000000001,3.25,0.43,12.0,0.0
2033.0,9.0,0.43,0.3,1.5,0.05,7.0,175.0,0.9951,3.11,0.45,9.7,0.0
174.0,7.6,0.23,0.29,8.6,53.0,65.0,146.0,0.9963,3.11,0.32,9.8,1.0
2953.0,6.6,0.24,0.38,12.75,34.0,8.0,74.0,0.9938600000000001,3.1,0.57,12.9,1.0
4604.0,6.0,0.2,0.26,6.8,49.0,22.0,93.0,0.9928,3.15,0.42,11.0,1.0
2862.0,7.0,0.21,0.28,8.6,45.0,37.0,221.0,0.9954,3.25,0.54,10.4,1.0
4301.0,6.5,0.34,0.46,1.0,23.0,6.0,80.0,0.98865,3.15,0.54,12.9,1.0
4107.0,7.0,0.2,0.37,2.0,0.03,26.0,136.0,0.9932,3.28,0.61,10.2,1.0
4473.0,6.7,0.34,0.26,1.9,38.0,58.0,138.0,0.9893,3.0,0.47,12.2,1.0
3075.0,6.8,0.19,0.33,1.3,31.0,22.0,87.0,0.98987,3.08,0.62,12.3,1.0
2572.0,7.1,0.44,0.37,2.7,41.0,35.0,128.0,0.9896,3.07,0.43,13.5,1.0
1603.0,7.3,0.35,0.67,8.3,53.0,10.0,100.0,0.9959,3.19,0.5,10.9,0.0
2886.0,6.0,0.27,0.32,3.6,35.0,36.0,133.0,0.99215,3.23,0.46,10.8,1.0
1589.0,8.9,0.3,0.35,4.6,32.0,32.0,148.0,0.9945799999999999,3.15,0.45,11.5,1.0
2274.0,6.4,0.25,0.57,1.0,62.0,21.0,122.0,0.9923799999999999,3.0,0.4,9.5,0.0
1224.0,7.4,0.19,0.31,14.5,45.0,39.0,193.0,0.9986,3.1,0.5,9.2,1.0
2473.0,8.6,0.22,0.33,1.2,31.0,38.0,95.0,0.99239,2.83,0.31,10.3,0.0
4317.0,7.0,0.2,0.3,6.1,37.0,31.0,120.0,0.9939,3.24,0.51,10.8,0.0
4164.0,7.7,0.32,0.61,11.8,41.0,66.0,188.0,0.9979399999999999,3.0,0.54,9.3,0.0
1554.0,6.5,0.3,0.28,11.45,41.0,29.0,109.0,0.99418,2.98,0.3,10.9,1.0
1742.0,6.2,0.25,0.38,7.9,45.0,54.0,208.0,0.99572,3.17,0.46,9.1,0.0
3398.0,6.2,0.33,0.19,5.6,42.0,22.0,143.0,0.99425,3.15,0.63,9.9,0.0
3901.0,6.0,0.25,0.28,7.7,53.0,37.0,132.0,0.9948899999999999,3.06,0.5,9.4,1.0
4226.0,7.0,0.12,0.32,7.2,58.0,22.0,89.0,0.9966,3.29,0.38,9.2,1.0
2503.0,6.1,0.32,0.33,10.7,36.0,27.0,98.0,0.99521,3.34,0.52,10.2,1.0
922.0,8.4,0.27,0.46,8.7,48.0,39.0,197.0,0.9974,3.14,0.59,9.6,1.0
3684.0,7.4,0.44,0.2,11.5,49.0,44.0,157.0,0.998,3.27,0.44,9.0,0.0
1706.0,6.6,0.41,0.24,4.9,43.589987213848175,47.0,144.0,0.99471,3.17,0.49,9.4,0.0
2550.0,6.7,0.5,0.36,11.5,96.0,18.0,92.0,0.9964200000000001,3.11,0.49,9.6,0.0
381.0,7.6,0.23,0.4,5.2,66.0,14.0,91.0,0.9948799999999999,3.17,0.8,9.7,0.0
788.0,7.0,0.32,0.34,1.3,42.0,20.0,69.0,0.9912,3.31,0.65,12.0,1.0
3610.0,6.8,0.23,0.3,1.7,43.0,19.0,95.0,0.9920700000000001,3.17,0.46,10.7,1.0
2164.0,6.3,0.2,0.58,1.4,40.03246566907082,15.0,97.0,0.9931,3.16,0.43,10.0,1.0
1552.0,6.8,0.28,0.29,11.9,52.0,51.0,149.0,0.99544,3.02,0.58,10.4,1.0
2208.0,6.4,0.28,0.23,6.0,51.0,50.0,162.0,0.994,3.15,0.52,10.2,0.0
503.0,7.3,0.18,0.65,1.4,46.0,28.0,157.0,0.9946,3.33,0.62,9.4,1.0
1895.0,6.9,0.22,0.32,9.3,0.04,22.0,110.0,0.9958,3.34,0.54,10.7,1.0
709.0,6.9,0.22,0.37,15.0,53.0,59.0,178.0,0.9992,3.37,0.82,9.5,1.0
915.0,5.3,0.26,0.23,5.15,34.0,48.0,160.0,0.9952,3.636146524823289,0.51,10.5,1.0
3074.0,7.2,0.24,0.4,1.4,45.0,31.0,106.0,0.9914,2.88,0.38,10.8,1.0
2580.0,6.9,0.29,0.23,8.6,56.0,56.0,215.0,0.9967,3.17,0.44,8.8,0.0
3926.0,5.5,0.32,0.45,4.9,28.0,25.0,191.0,0.9922,3.51,0.49,11.5,1.0
526.0,6.7,0.2,0.3,1.4,25.0,17.0,76.0,0.9910399999999999,3.11,0.44,11.0,1.0
1712.0,6.4,0.24,0.49,5.8,53.0,25.0,120.0,0.9942,3.01,0.5544322878310837,10.5,1.0
1859.0,6.9,0.32,0.15,8.1,46.0,51.0,180.0,0.9958,3.13,0.45,8.9,0.0
2060.0,7.6,0.13,0.34,9.3,62.0,40.0,126.0,0.9966,3.21,0.39,9.6,0.0
4221.0,6.7,0.19,0.39,1.0,32.0,14.0,71.0,0.9891200000000001,3.31,0.38,13.0,1.0
4031.0,7.7,0.18,0.53,1.2,41.0,42.0,167.0,0.9908,3.11,0.44,11.9,0.0
4411.0,7.8,0.39,0.26,9.9,59.0,33.0,181.0,0.9955,3.04,0.42,10.9,1.0
3436.0,6.4,0.24,0.32,14.9,47.0,54.0,162.0,0.9968,3.28,0.5,10.2,1.0
1101.0,6.2,0.33,0.41,16.8,37.0,58.0,173.0,0.99882,3.25,0.57,9.4,1.0
2900.0,6.4,0.22,0.56,14.5,55.0,27.0,159.0,0.998,2.98,0.4,9.1,0.0
4005.0,6.9,0.28,0.4,8.2,36.0,15.0,95.0,0.9944,3.17,0.33,10.2,0.0
3818.0,7.3,0.22,0.49,9.4,34.0,29.0,134.0,0.9939,2.99,0.32,11.0,1.0
1896.0,7.6,0.31,0.52,13.2,42.0,61.0,148.0,0.99839,2.98,0.47,9.1,1.0
983.0,6.6,0.26,0.24,7.2,38.0,28.0,137.0,0.9952,3.35,0.6,10.4,1.0
4583.0,5.2,0.44,0.04,1.4,36.0,43.0,119.0,0.9894,3.36,0.33,12.1,1.0
4220.0,6.1,0.16,0.27,12.6,64.0,63.0,162.0,0.9994,3.66,0.43,8.9,0.0
4563.0,5.5,0.28,0.21,1.6,32.0,23.0,85.0,0.9902700000000001,3.42,0.42,12.5,0.0
507.0,6.5,0.21,0.28,1.4,46.0,26.0,66.0,0.9919899999999999,3.43,0.48,11.1,1.0
3288.0,7.4,0.19,0.49,6.7,37.0,15.0,110.0,0.9938,3.2,0.38,11.0,1.0
4335.0,6.0,0.24,0.32,6.3,0.03,34.0,129.0,0.9946,3.52,0.41,10.4,0.0
4457.0,6.2,0.25,0.31,3.2,0.03,32.0,150.0,0.9901399999999999,3.18,0.31,12.0,1.0
486.0,6.7,0.27,0.12,1.3,41.0,62.0,138.0,0.9921,3.21,0.42,10.0,1.0
3331.0,5.2,0.5,0.18,2.0,36.0,23.0,129.0,0.98949,3.36,0.77,13.4,1.0
2418.0,7.8,0.26,0.44,1.3,37.0,43.0,132.0,0.9944,3.18,0.65,10.0,0.0
4101.0,6.9,0.43,0.28,9.4,56.0,29.0,183.0,0.9959399999999999,3.17,0.43,9.4,0.0
2384.0,5.6,0.3290178095112049,0.06,6.8,42.0,9.0,84.0,0.9943200000000001,3.44,0.44,10.2,0.0
3947.0,5.8,0.13,0.26,5.1,39.0,19.0,103.0,0.9947799999999999,3.36,0.47,9.3,1.0
2985.0,7.9,0.16,0.3,7.4,0.05,58.0,152.0,0.9961200000000001,3.12,0.37,9.5,1.0
3579.0,7.2,0.28,0.3,10.7,44.0,61.0,222.0,0.9972,3.14,0.5,9.1,1.0
2494.0,6.7,0.18,0.31,10.6,35.0,42.0,143.0,0.99572,3.08,0.49,9.8,1.0
1718.0,6.6,0.29,0.29,1.8,36.0,38.0,102.0,0.98819,3.08,0.42,13.7,1.0
3560.0,6.6,0.32,0.47,15.6,63.0,27.0,173.0,0.99872,3.18,0.56,9.0,0.0
2522.0,7.0,0.16,0.26,7.3,47.0,30.0,220.0,0.9962200000000001,3.38,0.58,10.1,1.0
4276.0,6.6,0.36,0.52,10.1,0.05,29.0,140.0,0.9962799999999999,3.07,0.4,9.4,0.0
3952.0,6.2,0.35,0.29,7.3,44.0,56.0,244.0,0.9956,3.36,0.55,10.0,1.0
59.0,7.3,0.19,0.27,13.9,57.0,45.0,155.0,0.9980700000000001,2.94,0.41,8.8,1.0
3959.0,6.6,0.425,0.25,2.35,34.0,23.0,87.0,0.99082,3.05,0.41,11.4,1.0
1920.0,6.8,0.27,0.3,13.0,47.0,69.0,160.0,0.99705,3.16,0.5,9.6,1.0
227.0,6.8,0.22,0.36,1.2,52.0,38.0,127.0,0.9933,3.04,0.54,9.2,0.0
2791.0,7.2,0.23,0.38,14.3,58.0,55.0,194.0,0.9979,3.09,0.44,9.0,1.0
4042.0,6.5,0.26,0.32,6.65,59.0,34.0,104.0,0.99254,3.18,0.42,11.1,0.0
1294.0,7.2,0.27,0.37,5.4,26.0,27.0,114.0,0.99174,3.13,0.84,12.7,0.0
1431.0,7.0,0.13,0.37,12.85,42.0,36.0,105.0,0.9958100000000001,3.05,0.55,10.7,1.0
3454.0,6.6,0.22,0.35,1.4,0.05,23.0,83.0,0.99019,3.17,0.48,12.0,1.0
2393.0,6.4,0.24,0.28,11.5,0.05,34.0,163.0,0.9969,3.31,0.45,9.5,0.0
3241.0,8.3,0.28,0.27,17.5,45.0,48.0,253.0,1.00014,3.02,0.56,9.1,1.0
1550.0,7.5,0.33,0.36,2.6,51.0,26.0,126.0,0.99097,3.32,0.53,12.7,1.0
2644.0,7.6,0.23,0.64,12.9,33.0,54.0,170.0,0.998,3.0,0.53,8.8,0.0
740.0,7.2,0.23,0.32,8.5,58.0,47.0,186.0,0.9956,3.19,0.4,9.9,1.0
1980.0,7.2,0.46,0.65,10.4,0.05,76.0,192.0,0.9976,3.16,0.42,8.7,0.0
3374.0,7.0,0.2,0.74,0.8,44.0,19.0,163.0,0.9931,3.46,0.53,10.2,0.0
4154.0,7.0,0.29,0.37,4.9,34.0,26.0,127.0,0.9928,3.17,0.44,10.8,1.0
1146.0,6.4,0.105,0.29,1.1,35.0,44.0,140.0,0.9914200000000001,3.17,0.55,10.7,1.0
1610.0,8.9,0.13,0.49,1.0,28.0,6.0,24.0,0.9926,2.91,0.32,9.9,0.0
3321.0,6.6,0.25,0.35,2.9,34.0,38.0,121.0,0.99008,3.19,0.4,12.8,1.0
4472.0,6.0,0.2,0.26,14.7,45.0,53.0,125.0,0.998365,2.99,0.69,9.4,1.0
1639.0,7.1,0.39,0.35,12.5,44.0,26.0,72.0,0.9941,3.17,0.29,11.6,0.0
3119.0,8.0,0.2,0.4,5.2,55.0,41.0,167.0,0.9953,3.18,0.4,10.6,1.0
906.0,5.5,0.14,0.27,4.6,29.0,22.0,104.0,0.9949,3.34,0.44,9.0,0.0
1435.0,7.2,0.16,0.32,0.8,0.04,50.0,121.0,0.9922,3.27,0.33,10.0,1.0
450.0,6.6,0.28,0.34,0.8,37.0,42.0,119.0,0.9888,3.03,0.37,12.5,1.0
872.0,6.4,0.27,0.32,4.5,0.24,61.0,174.0,0.9948,3.12,0.48,9.4,0.0
2570.0,7.6,0.22,0.28,12.0,56.0,68.0,143.0,0.9983,2.99,0.3,9.2,1.0
3712.0,8.0,0.45,0.28,10.8,51.0,25.0,157.0,0.9957,3.06,0.47,11.4,1.0
3109.0,6.8,0.37,0.28,4.0,0.03,29.0,79.0,0.99,3.23,0.46,12.4,1.0
4552.0,6.7,0.22,0.39,1.2,49.0,26.0,152.0,0.99346,3.5,0.47,10.0,1.0
1960.0,6.3,0.23,0.31,1.5,22.0,11.0,82.0,0.9892,3.3,0.4,12.9,1.0
684.0,6.5,0.32,0.48,8.0,26.0,18.0,88.0,0.99144,3.22,0.79,12.7,0.0
3665.0,6.0,0.22,0.25,11.1,56.0,49.89121240526401,177.0,0.9961,3.08,0.36,9.4,1.0
3802.0,7.8,0.28,0.34,1.6,28.0,32.0,118.0,0.9901,3.0,0.38,12.1,1.0
3611.0,7.8,0.27,0.58,11.2,36.0,44.0,161.0,0.9977,3.06,0.41,8.9,1.0
1956.0,6.9,0.23,0.35,6.9,0.03,45.0,116.0,0.99244,2.8,0.54,11.0,1.0
4006.0,7.0,0.53,0.43,6.1,29.0,6.0,76.0,0.99118,3.08,0.5,12.5,1.0
2966.0,7.4,0.19,0.3,12.8,53.0,48.5,229.0,0.9986,3.14,0.49,9.1,1.0
1868.0,8.0,0.17,0.29,2.4,29.0,52.0,119.0,0.98944,3.03,0.33,12.9,1.0
4485.0,7.3,0.32,0.23,13.7,0.05,49.0,197.0,0.9985,3.2,0.46,8.7,0.0
4635.0,7.3,0.28,0.54,12.9,49.0,62.0,162.5,0.9984,3.06,0.45,9.1,1.0
1775.0,6.7,0.34,0.31,16.4,51.0,20.0,146.0,0.99834,3.06,0.54,9.1,0.0
4439.0,6.9,0.32,0.27,16.0,34.0,58.0,185.0,0.9993799999999999,3.34,0.6,9.0,1.0
1995.0,6.3,0.35,0.3,5.7,35.0,8.0,97.0,0.9927,3.27,0.41,11.0,1.0
2192.0,6.7,0.42,0.39,12.1,0.04,61.0,248.0,0.9979399999999999,3.31,0.58,9.7,0.0
2455.0,6.4,0.27,0.3,1.6,0.04,19.0,86.0,0.9908899999999999,3.32,0.65,11.5,1.0
3555.0,6.9,0.29,0.25,12.2,0.04,29.0,136.0,0.9955200000000001,3.05,0.65,10.4,1.0
4127.0,6.6,0.32,0.22,16.7,46.0,38.0,133.0,0.9979,3.22,0.67,10.4,1.0
984.0,7.8,0.32,0.33,10.4,31.0,35.329075774971294,194.0,0.99692,3.07,0.58,9.6,1.0
952.0,7.5,0.23,0.68,11.0,47.0,37.0,133.0,0.9978,2.99,0.38,8.8,0.0
1616.0,7.5,0.23,0.32,9.2,38.0,54.0,191.0,0.9966,3.04,0.56,9.7,1.0
1584.0,5.6,0.34,0.1,1.3,31.0,20.0,68.0,0.9906,3.36,0.51,11.2,1.0
1453.0,7.8,0.32,0.33,10.4,31.0,47.0,194.0,0.99692,3.07,0.58,9.6,1.0
2108.0,5.9,0.23,0.28,8.6,46.0,37.0,142.0,0.9943200000000001,3.23,0.53,10.6,1.0
1384.0,6.9,0.32,0.26,8.3,53.0,32.0,180.0,0.9965,3.25,0.51,9.2,1.0
1393.0,7.361336186824019,0.27,0.49,1.1,37.0,33.0,156.0,0.992,3.15,0.54,11.1,1.0
4082.0,5.9,0.29,0.28,3.2,35.0,16.0,117.0,0.98959,3.26,0.42,12.6,1.0
2314.0,6.6,0.2,0.27,10.9,38.0,29.0,130.0,0.9949600000000001,3.11,0.44,10.5,1.0
610.0,6.7,0.41,0.01,2.8,48.0,39.0,137.0,0.9942,3.24,0.35,9.5,0.0
4615.0,6.3,0.25,0.53,1.8,21.0,41.0,101.0,0.9893149999999999,3.19,0.31,13.0,1.0
304.0,6.0,0.22,0.28,1.1,34.0,47.0,90.0,0.98862,3.22,0.38,12.6,1.0
283.0,7.7,0.44,0.24,11.2,31.0,41.0,167.0,0.9948,3.12,0.43,11.3,1.0
2554.0,6.5,0.08,0.33,1.9,28.0,23.0,93.0,0.991,3.34,0.7,12.0,1.0
3592.0,7.1,0.29,0.34,7.8,36.0,49.0,128.0,0.99397,3.21,0.4,10.7,1.0
2932.0,7.0,0.15,0.28,14.7,51.0,29.0,149.0,0.99792,2.96,0.39,9.0,1.0
4024.0,6.1,0.28,0.32,2.5,42.0,23.0,218.5,0.9935,3.27,0.6,9.8,0.0
2552.0,6.2,0.345,0.27,10.1,56.0,38.0,187.0,0.9948600000000001,3.31,0.56,10.6,0.0
1278.0,7.1,0.14,0.35,1.4,39.0,24.0,128.0,0.9921200000000001,2.97,0.68,10.4,0.0
2380.0,7.0,0.32,0.29,4.9,36.0,41.0,150.0,0.9916799999999999,3.38,0.43,12.2,1.0
3883.0,6.0,0.23,0.15,9.7,48.0,54.01723134303563,207.0,0.99571,3.05,0.3,9.1,0.0
460.0,7.0,0.3,0.51,13.6,0.05,40.0,168.0,0.9976,3.07,0.52,9.6,1.0
2894.0,6.4,0.26,0.42,9.7,44.0,30.0,140.0,0.9962,3.18,0.47,9.1,1.0
3205.0,7.3,0.27,0.3,1.3,0.04,26.0,84.0,0.9922200000000001,3.28,0.53,10.7,1.0
1538.0,8.1,0.17,0.44,14.1,53.0,43.0,145.0,1.0006,3.28,0.75,8.8,1.0
2395.0,8.0,0.2,0.3,8.1,37.0,42.0,130.0,0.99379,3.1,0.67,11.8,1.0
2125.0,7.6,0.36,0.48,13.5,38.0,44.0,116.0,0.9982,3.04,0.48,9.2,0.0
4648.0,6.2,0.36560217836350734,0.01,3.2,41.0,18.0,120.0,0.99026,3.2,0.5510884528735716,13.7,1.0
1459.0,7.0,0.24,0.3,6.7,39.0,37.0,125.0,0.99436,3.2,0.39,9.9,0.0
1462.0,6.7,0.31,0.09,1.4,39.0,53.0,141.0,0.99206,3.12,0.44,10.1,0.0
1135.0,7.8,0.25,0.28,7.2,0.04,46.0,179.0,0.99541,3.14,0.6,10.1,1.0
358.0,8.8,0.23,0.35,10.7,0.04,26.0,183.0,0.9984,2.93,0.49,9.1,1.0
2675.0,7.0,0.23,0.36,13.0,51.0,72.0,177.0,0.9972,3.16,0.49,9.8,0.0
3276.0,6.8,0.33,0.31,7.4,45.0,34.0,143.0,0.99226,3.06,0.55,12.2,1.0
2048.0,6.5,0.28,0.27,5.2,0.04,44.0,179.0,0.9948,3.19,0.69,9.4,1.0
485.0,6.2,0.35,0.2,18.1,69.0,33.0,158.0,0.99908,3.15,0.5,8.8,1.0
3324.0,6.4,0.32,0.35,4.8,0.03,34.0,101.0,0.9912,3.36,0.6,12.5,1.0
1458.0,7.6,0.31,0.23,12.7,54.0,20.0,139.0,0.99836,3.16,0.5,9.7,0.0
4450.0,6.6,0.23,0.26,1.3,45.0,16.0,128.0,0.9934,3.36,0.6,10.0,1.0
4374.0,6.7,0.28,0.28,2.4,12.0,36.0,100.0,0.99064,3.26,0.39,11.7,1.0
1640.0,6.4,0.22,0.34,1.4,23.0,56.0,115.0,0.9895799999999999,3.18,0.7,11.7,1.0
1593.0,7.0,0.22,0.33,2.1,52.0,15.0,76.0,0.993,3.2,0.41,10.6,1.0
1533.0,8.4,0.22,0.3,8.9,24.0,17.0,118.0,0.99456,2.99,0.34,10.5,1.0
1154.0,7.1,0.25,0.28,1.2,0.04,31.0,111.0,0.99174,3.18,0.53,11.1,0.0
519.0,7.0,0.29,0.54,10.7,46.0,59.0,234.0,0.9966,3.05,0.61,9.5,0.0
2901.0,5.8,0.315,0.19,19.4,31.0,28.0,106.0,0.9970399999999999,2.97,0.4,10.55,1.0
3085.0,8.2,0.38,0.49,13.6,42.0,58.0,166.0,0.99855,3.1,0.54,9.4,0.0
708.0,7.1,0.2928730004678945,0.49,1.8,0.05,17.0,128.0,0.9946,3.31,0.58,10.6,0.0
1677.0,7.1,0.28,0.26,2.8,39.0,50.0,118.0,0.9908,3.06,0.59,11.2,1.0
927.0,6.6,0.56,0.16,3.1,45.0,28.0,92.0,0.994,3.12,0.35,9.1,1.0
4620.0,8.0,0.16,0.36,1.5,33.0,14.0,122.0,0.9941,3.2,0.39,10.3,0.0
2818.0,5.7,0.28,0.3,3.9,26.0,36.0,105.0,0.9896299999999999,3.26,0.58,12.75,1.0
1014.0,6.3,0.41,0.3,3.2,0.03,49.0,164.0,0.9927,3.53,0.79,11.7,1.0
1850.0,5.8,0.28,0.34,2.2,37.0,24.0,125.0,0.9898600000000001,3.36,0.33,12.8,1.0
4487.0,6.9,0.4,0.22,5.95,81.0,76.0,227.56714095431133,0.99705,3.4,0.57,9.4,0.0
4518.0,6.6,0.23,0.32,1.7,24.0,26.0,102.0,0.9908399999999999,3.29,0.6,11.8,1.0
4111.0,6.6,0.21,0.49,18.15,42.0,41.0,158.0,0.9997,3.28,0.39,8.7,1.0
52.0,6.5,0.14,0.32,2.7,37.0,18.0,89.0,0.9924,3.4,0.74,11.5,1.0
3636.0,7.4,0.34,0.28,12.1,49.0,31.0,149.0,0.99677,3.22,0.49,10.3,0.0
2884.0,7.2,0.23,0.39,2.3,33.0,29.0,102.0,0.9908,3.26,0.54,12.3,1.0
3803.0,7.3,0.22,0.37,14.3,63.0,48.0,191.0,0.9978,2.89,0.38,9.0,1.0
2706.0,6.9,0.19,0.39,8.0,28.0,22.0,84.0,0.994,3.11,0.66,10.8,1.0
1692.0,5.8,0.27,0.2,7.3,0.04,42.0,145.0,0.9944200000000001,3.15,0.48,9.8,0.0
130.0,7.8,0.25,0.37,1.0,43.0,10.0,80.0,0.9912799999999999,3.08,0.38,11.4,0.0
2228.0,6.0,0.28,0.34,1.6,119.0,33.0,104.0,0.9921,3.19,0.38,10.2,1.0
1461.0,6.6,0.28,0.42,8.2,44.0,60.0,196.0,0.9956200000000001,3.14,0.48,9.4,0.0
4184.0,6.3,0.37,0.37,1.5,24.0,12.0,76.0,0.9887600000000001,2.94,0.39,12.3,1.0
3845.0,6.0,0.31,0.27,2.3,42.0,19.0,120.0,0.9895200000000001,3.32,0.41,12.7,1.0
37.0,6.0,0.16,0.27,12.0,0.03,39.0,98.0,0.9940200000000001,3.15,0.34,10.8,0.0
93.0,7.6,0.31,0.49,3.95,44.0,27.0,131.0,0.9912,3.08,0.67,12.8,1.0
3961.0,7.2,0.24,0.28,1.9,32.0,30.0,92.0,0.9914,3.1,0.39,10.9,1.0
4649.0,6.3,0.24,0.29,1.6,52.0,48.0,185.0,0.9934,3.21,0.5,9.4,0.0
418.0,4.4,0.32,0.39,4.3,0.03,31.0,127.0,0.9890399999999999,3.46,0.36,12.8,1.0
1646.0,6.0,0.31,0.27,2.3,42.0,19.0,120.0,0.9895200000000001,3.32,0.41,12.7,1.0
1493.0,8.0,0.28,0.3,8.4,0.03,35.0,115.0,0.99192,2.93,0.42,12.3,1.0
4255.0,7.3,0.19,0.27,13.9,57.0,45.0,155.0,0.9980700000000001,2.94,0.41,8.8,1.0
1424.0,6.4,0.16,0.42,1.0,36.0,29.0,113.0,0.9908,3.18,0.52,11.0,1.0
2024.0,7.8,0.22,0.38,10.3,59.0,28.0,99.0,0.9967,3.12,0.47,10.0,1.0
847.0,6.3,0.24,0.22,11.9,0.05,65.0,179.0,0.99659,3.06,0.58,9.3,1.0
173.0,5.7,0.25,0.26,12.5,49.0,52.5,106.0,0.9969100000000001,3.08,0.45,9.4,1.0
3513.0,6.3,0.27,0.23,2.9,47.0,13.0,100.0,0.9936,3.28,0.43,9.8,0.0
4020.0,7.0,0.17,0.37,5.7,25.0,29.0,111.0,0.9938,3.2,0.49,10.8,1.0
2185.0,6.0,0.45,0.42,1.1,51.0,61.0,197.0,0.9932,3.02,0.4,9.0,0.0
3408.0,6.4,0.24,0.29,11.4,51.0,32.0,166.0,0.9968,3.31,0.45,9.5,0.0
3870.0,8.0,0.23,0.37,9.6,54.0,23.0,159.0,0.99795,3.32,0.47,10.49501386896222,0.0
4182.0,6.6,0.12,0.25,1.4,39.0,21.0,131.0,0.9911399999999999,3.2,0.45,11.2,1.0
3655.0,6.4,0.22,0.32,7.2,28.0,15.0,83.0,0.993,3.13,0.55,10.9,1.0
319.0,8.9,0.32,0.49,1.6,0.05,17.0,131.0,0.9956,3.13,0.34,9.4,0.0
3835.0,6.9,0.43,0.28,9.4,56.0,29.0,183.0,0.9959399999999999,3.17,0.43,9.4,0.0
473.0,7.6,0.33,0.41,13.7,45.0,44.0,197.0,0.9989,3.18,0.64,9.1,0.0
818.0,7.8,0.28,0.32,9.0,36.0,34.0,115.0,0.9952,3.17,0.39,10.3,1.0
1215.0,6.9,0.25,0.29,2.4,38.0,28.0,76.0,0.9908799999999999,3.01,0.36,11.7,1.0
2201.0,5.9,0.54,0.0,0.8,32.0,12.0,82.0,0.9928600000000001,3.25,0.36,8.8,0.0
712.0,8.0,0.36,0.43,10.1,53.0,29.0,146.0,0.9982,3.4,0.46,9.5,1.0
1020.0,7.4,0.2,0.37,16.95,48.0,43.0,190.0,0.9995,3.03,0.42,9.2,1.0
293.0,6.8,0.24,0.34,4.6,32.0,37.0,135.0,0.9927,3.2,0.39,10.6,0.0
2310.0,8.7,0.23,0.32,13.4,44.0,35.0,169.0,0.99975,3.12,0.47,8.8,1.0
3102.0,6.7,0.27,0.25,8.0,53.0,54.0,202.0,0.9961,3.22,0.43,9.3,0.0
4023.0,7.1,0.26,0.34,14.4,67.0,35.0,189.0,0.9986,3.07,0.53,9.1,1.0
3632.0,6.6,0.39,0.38,9.7,53.0,49.0,226.0,0.99787,3.3,0.57,9.4,1.0
4341.0,7.7,0.39,0.34,10.0,56.0,35.0,178.0,0.9974,3.26,0.6,10.2,0.0
2699.0,6.1,0.23,0.45,10.6,94.0,49.0,169.0,0.9969899999999999,3.05,0.54,8.8,0.0
